elevation,avg_traffic_speed,pollution_level,population_density,road_quality_index,proximity_main_roads,weather_condition_index,type_of_terrain_Commercial Area,type_of_terrain_Park,type_of_terrain_Residential Area,type_of_terrain_Road,zone_classification_Commercial,zone_classification_Industrial,zone_classification_Residential,time_of_day_Afternoon,time_of_day_Evening,time_of_day_Morning,time_of_day_Night,estimated_traversal_cost
43.19450186421157,67.25184560770384,16.4284916466094,3272.556071405676,6.020050756330225,21.8233967754895,1.2786021182740916,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,585.5225236667618
29.122914019804192,75.237452943768,100.55917249377028,1366.2976349910466,7.575854592153215,663.789686175589,4.4918808395218255,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,485.2165094956164
61.18528947223795,79.15790437258485,240.85603457940343,4754.317811252052,5.186850510553463,963.3944342135504,2.4402244281687464,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1035.2523415763371
13.949386065204184,78.96181427945538,1.3896069013808576,755.2894589045012,1.541281083407067,560.168183461842,1.2101688669536732,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,223.24096978964513
29.21446485352181,9.120610304869036,100.04975150734326,2161.6740052130094,6.0606713429011885,936.8224620330918,7.805922525551591,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,139.11487364276053
36.63618432936917,49.44203047025815,119.450608077283,4718.079600837995,9.618627560548422,52.257879286023766,5.126707079937016,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,429.0601641013685
45.6069984217036,5.755876001664428,161.21868088137686,2098.636584630612,2.577726481218937,418.7933190741614,3.603202947753891,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,119.16380898180068
78.51759613930136,54.95288823237355,275.95668492382816,3192.629738320428,7.210044017385991,260.15779096205114,9.100748647148327,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1121.631151573644
19.96737821583597,44.1530501373377,103.90379830978836,1987.9719898139715,2.8084031979315083,730.8209649807297,2.0452506418047305,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,203.65013426573302
51.42344384136116,88.77041827582998,104.0859605688683,1371.07601174335,5.822449160257731,981.2970904972468,9.603269460597874,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1017.4782386613771
59.24145688620425,35.09150125520787,221.2503744329245,4919.888239799141,1.8700880468204768,256.5300624442478,3.825700456396176,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,510.9593663431041
4.645041271999773,11.706701642760589,135.66538226694215,2046.670031575215,5.053338426323666,654.1746014740745,8.995633050778132,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,141.13377382648616
60.75448519014384,14.299168205283586,67.38144688199459,4470.496018395672,7.805469960057215,198.0976327597401,6.426485888315154,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,224.24198130943216
17.052412368729154,76.15106317174723,135.73185483980802,1149.773029455431,4.128143718150839,565.3302545716099,8.440366237673388,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,378.5884811865916
6.505159298527952,61.82180633162611,42.25710611393996,1065.5235201254166,6.984205520384962,463.9324866883362,9.85611846889418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,125.55647770258929
94.88855372533332,10.112267612279023,52.91609595186699,155.6704144225568,8.159049647107562,972.005329631537,3.5956489403687115,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,214.7124706772915
96.56320330745594,8.410680611499743,149.51033182184392,3258.334126879425,9.344600375315077,608.5272726964665,9.650219368668337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,315.6501999475168
80.83973481164611,70.096913145912,125.67763485136436,1842.6317186188055,3.111778736699082,349.5063720868188,4.505337054121783,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1195.1126446890275
30.46137691733707,7.276300636419353,274.45377032043,4321.791249198185,4.593843242283773,114.09578488793338,4.4696071426323005,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,177.19010439214316
9.767211400638388,82.18600592903562,108.71816973498991,2366.049533457786,2.371744119973757,151.24682873493455,4.063483938290551,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,207.7216133511189
68.42330265121569,70.62422271564962,174.17650508341305,4840.967139573609,9.932351519425376,225.3169299512351,5.872668466128267,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1073.9126474714099
44.01524937396013,8.134878064189976,189.6792863758591,927.6275785156056,9.343008711318658,250.966661340298,2.387305388606384,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,120.70472656493433
12.203823484477883,8.483771408519193,3.928336976500091,4343.115839778054,5.859614172525037,850.6160578411378,5.983403368222101,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.43747412408038
49.51769101112702,98.66395785011754,199.0612116050132,3882.9842639587087,8.578299649387791,561.2227882825249,5.875343311690036,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1097.800352270385
3.43885211152184,37.427079575612034,53.41079006092543,3854.60922322026,5.68862179544838,523.3909113743664,7.85711631344383,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,74.35942908402615
90.9320402078782,37.06421470668909,288.32109524083654,4223.916140584438,6.612271192024838,114.76887186921746,8.50284965743827,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,930.031689193329
25.87799816000169,81.27995672575025,44.59881832593389,3805.1199547149945,1.8021198890441497,860.139693349435,4.963972152811817,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,450.73176601620366
66.2522284353982,94.72485773838586,124.38723711810712,3131.101608157077,7.797433784471272,722.8143032084837,3.720999244163444,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1304.3787964082549
31.171107608941096,98.6001063822871,25.60490042359316,656.2243884119379,2.149421352717113,67.66836190000159,3.33401407585385,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,622.9549006649944
52.00680211778108,75.33781852589416,299.0622755537842,162.6308974562596,8.434608672272756,707.8350972297686,2.7516145303438475,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,869.0042729746654
54.67102793432797,37.62595855309158,150.65850309937278,4604.239239078434,8.038252789033473,543.538217342646,1.5188282397912238,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,441.2518172116488
18.485445552552704,8.350071669866876,178.61550519601315,3083.2515726036904,7.378702279686788,81.72534574677826,4.08203180951242,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,109.45239011544442
96.95846277645586,77.71469159274368,20.122943216528245,3982.6864548808817,1.325443424722859,458.30064152865646,3.4322292291770493,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1520.3358657278434
77.51328233611146,55.8404249735805,224.98814111975332,2407.6117575627504,3.728155203507957,484.696287130047,9.697756472797666,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1093.6086887858385
93.9498941564189,42.42220092469763,62.97167792867573,586.5409448119724,3.368013129197586,165.77454016327576,6.019379436250396,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,838.8768846991491
89.48273504276489,90.6354385094736,269.4162868322141,625.9289610127522,4.241227667243672,945.6981470002823,4.125493351274568,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1738.0208065763964
59.78999788110851,11.119748230615134,61.54189214460215,3427.826436144857,1.7887847208745469,849.9753714806619,6.224208408943264,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,182.23049461803328
92.18742350231167,49.26251042908592,57.20631619909997,2151.529474497313,9.432620407279565,669.0223373291083,2.2527703121112594,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,924.0690209233323
8.84925020519195,1.1353644767419069,10.964900354428464,1002.6236335016836,5.9842201664113865,462.2955610006072,4.996393742819826,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.890128754454508
19.59828624191452,46.86606419941263,141.6200835329998,2457.9727337071845,3.749718795922212,411.7655415845085,6.636108892789575,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,284.42802480859893
4.522728891053807,5.630327568183735,169.45233997878492,321.04468537567044,4.572833653668551,650.9734671509542,5.400080486132063,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,102.28785272362279
32.53303307632643,11.881791626807193,19.71259182850571,2909.857009571994,5.024822864543521,545.4318694069054,4.616009205888918,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,93.12847802558878
38.8677289689482,11.752624677710488,232.6582850085032,1344.9670221754884,6.405349000245556,62.27310588188561,9.944635500097284,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,330.7959578926188
27.134903177389592,64.92103021160635,135.98665042440828,3987.795503185941,5.64111484926848,512.5026487703317,8.922832859340343,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,480.95825463294835
82.87375091519293,74.60448792654233,157.31708079827402,1551.8097946178689,9.274527758929755,806.4036172328395,6.610653623434961,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1342.6943801094037
35.67533266935893,58.33687650971597,132.22882408146845,2276.100745409006,5.472671346152472,459.2398775969581,6.124396250640545,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,501.4126934600829
28.093450968738075,96.2172548474542,120.2289182625978,58.10269954050318,9.929422133409814,51.956577554268414,6.585944318421257,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,617.6499098489107
54.26960831582485,37.48705795237041,167.89209939246535,362.2344389727944,8.662824619705862,786.2781993840331,2.8118089704019,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,456.6023572313703
14.092422497476264,28.571208628186078,46.57207377921375,1962.467782033424,2.8765946292160223,201.3637821359744,4.556239689378868,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,106.49525494261104
80.21969807540397,86.85991281894603,54.57843914858134,2399.6941735856176,9.375356931795244,258.6208348880388,1.355135796018094,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1400.4997239304944
7.455064367977082,22.359583851945263,258.5356863040552,3000.1027405965187,2.0472975809692846,164.70635343229588,5.27991433738144,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,179.27974213766822
98.68869366005173,96.32225394406112,283.8346386400898,1458.312893546516,8.357047376420724,330.21506487149753,5.887221255618969,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2071.5650711097946
77.22447692966574,1.215447468981634,111.99279488392588,3474.909430632713,4.4256096412892205,756.751505688635,3.0497476249288864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,63.01556039261163
19.87156815341724,96.98788267076392,81.22340194306614,4300.611985946023,8.901768884005627,519.3858595039374,9.676259624489624,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,468.3704471164909
0.5522117123602399,4.315991195057611,193.19986297170476,3899.254944466749,8.812510210967053,204.88127415071256,9.185091498435176,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,187.25945775991653
81.54614284548342,89.11431136980711,122.62025132942892,198.0941267417857,8.253328601058591,877.8300781520409,7.499289119103153,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1547.0402816435258
70.68573438476172,52.77011090862999,7.615906698103458,2402.534736289145,8.110273926763552,879.5818549515292,5.800479658888263,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,754.2870149573017
72.90071680409874,99.29647961193004,46.84577920985711,524.6508920908743,3.742112251882367,870.5784250460069,8.829722436829165,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1492.4827875346964
77.12703466859458,7.379656473539886,214.79166865421925,1210.2250793126373,1.7282735474612696,238.79621138153928,2.1758710944111663,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,169.26682272992593
7.4044651734090365,55.38542844013208,197.6771825730454,4933.312966335732,4.626821608886453,451.2393441809881,8.114588148473965,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,253.08530798532314
35.84657285442726,96.9302535619099,8.128797751045047,712.4777145075661,2.561720634878578,984.9896561408752,2.1233873257016347,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,697.331149596266
11.586905952512971,52.30978441701488,66.59164857988483,2494.4407672567804,7.254559800122156,772.0124763099903,8.147895962944649,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,180.8502013055649
86.31034258755935,62.93986381352625,69.32243897642142,3090.7786715905954,4.11489753884007,27.167421225559817,3.481908114262213,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1115.0659582963808
62.329812682755794,69.57486889846172,201.5678230796185,3512.32485272052,9.780491807739232,65.20459126049205,8.8938152291637,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1051.8566082180328
33.08980248526492,45.454106476777326,5.913161326309247,2798.2434174345703,6.768748696107988,463.9313768123328,9.49637884442858,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,310.7835397488527
6.355835028602364,62.75580800840635,31.232574595372157,48.85423709591829,8.40232507270925,909.2202058615602,2.3391637246460406,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.47473248285763
31.09823217156622,58.43143119231002,239.9748256119568,1632.3065412199594,2.192722054676636,538.7017979527142,5.164080445588541,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,494.4753768905125
32.518332202674706,90.11580104909888,53.56339861630008,2588.558216923557,8.758130340453603,497.8125080342902,9.828886403464166,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,641.2643920596245
72.96061783380641,4.544638034145788,195.8238323555624,439.3324957241668,9.30481471462055,105.47369995663058,5.35066692375832,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,173.94825260743988
63.75574713552131,28.096318959223037,71.45483431401796,1753.1346560459035,5.383557269370424,656.780104724294,8.771927702630906,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,429.04888510299054
88.72127425763266,95.04114840765588,29.832417827803543,166.01554395683283,6.456276439758797,822.1031606002255,6.298583699181878,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1707.51774174102
47.22149251619493,89.02637838909163,72.95165729983623,392.8924857751037,7.883288208126959,380.42000750756233,4.377969171276417,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,872.6724306627777
11.959424593830173,45.56567527857129,216.6800795566977,1984.6163810079804,2.573547645343713,775.6118509253274,3.572051999732832,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,194.02141806251046
71.3244787222995,62.01325978015368,256.7089404318857,663.5787702153018,5.523094688170982,964.4766539008116,2.8290078197747857,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,961.6278039206582
76.07850486168974,27.738118298113267,249.0659593700975,2837.7042413077907,4.587967249950818,203.7664591276891,7.856183722399275,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,627.9550098220992
56.12771975694962,18.81211597237613,119.15505888553643,3447.324845686329,2.317365929460242,523.3296311947413,4.478864561407251,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,273.45717010956423
77.0967179954561,46.36984049399822,200.42554097119384,4002.933495545414,4.307809800623783,287.1379580845756,5.60147915980676,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,836.29566318279
49.37955963643908,35.33522280260528,61.49528862474629,1000.7512212240504,1.613550784469442,792.8544190338393,5.430929320010637,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,388.4045641586798
52.27328293819941,58.3656111850872,87.94431907830398,837.4129112953487,1.232307162545383,577.5933658811575,6.195511263098181,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,670.2122890835864
42.75410183585496,7.773463696498483,268.90074555633595,522.8392016720013,2.2164966023934047,634.5824175503037,8.79019431062097,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,313.1827643306686
2.541912674409519,97.43948076661664,3.9005770532208106,3182.151247718184,9.668036004302564,797.914159615894,9.826654092250864,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.16364930125849
10.789142699330444,98.62107444796028,25.652559256340425,3532.3786324345056,5.945765823055153,395.9704726624549,4.668257877164352,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,227.57233343753757
3.142918568673425,69.81617140197451,62.3658765438082,157.9307241282102,9.69239945037898,915.0900684070432,8.447670298956726,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,97.0527907962578
63.64104112637804,53.60963663441204,7.959661162145915,4681.061231218449,4.892480904971188,533.02886724614,7.880750151892458,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,695.8137368785972
31.435598107632668,30.95276162863277,54.4306305269392,259.85641825736207,3.806345197767336,157.954822835348,6.16176056310016,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,231.946817666002
50.85706911647028,81.37950197069486,174.91246829090764,2706.4816765053524,5.555276765562197,695.8991181688025,9.604424292507398,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1001.3252256432893
90.7566473926093,68.47311725538793,126.42736517774938,3545.302597254582,4.955605197696191,793.2613504382545,2.804270639755625,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1284.6409684378632
24.929222914887493,16.26169393448913,267.8015133230925,4354.845618730428,1.9509821583556952,316.76167706752665,1.9833778927865928,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,145.8255849306367
41.038292303562976,91.09271844938424,245.23306852153223,3570.434660662139,6.767436832211856,857.179256998753,8.6856577025988,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,967.1623227288644
75.55511385430486,82.2537242923169,102.5452055093628,4008.6404153489593,2.9443436425863965,906.1432547657664,4.952348349703735,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1302.0677172452304
22.879816549162246,94.9799913291924,77.82703002938774,1697.2509627140305,6.576291594080466,276.90448737780895,8.622719687863544,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,504.1146301945194
7.697990982879299,72.571950838836,113.90772245018007,4074.125568732561,6.85180983158338,983.521472715222,9.037811846758734,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,222.0843556224367
28.9751452913768,61.34151959357899,177.0884827544423,400.5742319233757,2.368223678157833,140.71152804875842,1.562118342571643,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,387.0426101187416
16.122128725400444,41.82430362906189,80.41909224686287,4474.083280302638,1.5521466439960134,202.01566840249,8.951182866874547,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,217.34911592311994
92.96976523425732,93.27284833540132,187.2446723547402,2737.961880768681,8.026854274615959,184.2248392380261,5.0348714983248,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1831.707614313379
80.8120379564417,86.60638895004084,122.82349565737212,4086.488849812468,5.138203813923882,893.9897100078704,5.59389240103809,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1475.0250299842783
63.34037565104234,4.521867010618941,165.61415425559406,2261.5914225915008,1.523474159549282,654.2925523249619,6.639332599838892,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,178.17352040886703
87.14605901877177,2.6366974497252005,130.837958740595,3217.8884759826246,9.953796854527903,152.10428322227287,9.33744346057078,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,175.38119086755592
80.36720768991145,37.64633668780496,88.3397278625753,2632.013304680566,1.5200250489672995,440.323418368349,1.1720448498678762,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,622.4570375629028
18.657005888603585,81.0553330781833,284.535992088647,3657.9476087766593,7.255317059726979,615.2980250698021,5.291591214860354,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,458.5062639929344
89.25589984899777,98.72761293149443,229.08173824792823,408.1499101529479,9.853110327370722,83.4640849893833,7.189498381875046,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1927.3546299460472
53.93422419156507,15.041689110352818,42.03395272993576,301.760419952819,3.1526209379433308,882.4163684073387,7.504362619284056,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,201.32337865079876
80.74401551640625,59.41307153521351,260.54039276937385,1235.5161700507322,2.2802443181847654,803.6035354415352,7.232791883833972,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1156.2736325712767
89.60912999234932,38.08908566310215,146.2293594748541,797.7234005659417,2.09246445480186,505.2067735766382,2.2099161646730967,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,720.8692134943826
31.800347497186387,96.99143978146031,268.3656680682274,4358.917832961009,3.72947632810836,967.1266152591704,3.694560295345131,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,722.269430724666
11.005192452767677,84.21189231357087,239.95657678419457,1096.0699367902216,1.90941229909582,417.7609792750997,4.228439728753122,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,291.2656965202599
22.793516254194166,83.83287047111378,127.56405134077004,4879.326279095657,7.229452075247187,984.1103190364978,8.239934869115544,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,494.2677046632719
